pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,x_ref,y_ref,z_ref,vx_ref,vy_ref,vz_ref,ax,ay,az,force_x,force_y,force_z
0,0,1,0.628215182,0.627905195,0,0.031410759,0.03139526,1,0.627905195,0.626666168,0,0.9689996,0.9722913,0.2244773,5.8139976,5.8337478,2.9182049
0.037239397,0.037262028,0.997790442,0.744787949,0.74524056,-0.044191165,0.031410759,0.03139526,1,0.627905195,0.626666168,0,-0.9881785,0.007490227,0.4507262,-5.929071,0.044941362,5.8594406
0.05786472,0.068736761,0.999051525,0.412506456,0.629494664,0.025221669,0.06279052,0.062666617,1,0.626975542,0.622953975,0,0.45321268,0.63815534,0.4308224,2.71927608,3.82893204,5.6006912
0.079892061,0.101916266,1.002784107,0.440546813,0.663590102,0.074651626,0.094108313,0.093690657,1,0.62542714,0.616783268,0,0.75165135,0.55578053,0.36765996,4.5099081,3.33468318,4.77957948
0.106192166,0.135399953,1.007100865,0.526002093,0.669673729,0.086335173,0.125333234,0.124344944,1,0.623261517,0.608178399,0,0.49609047,0.38490438,0.24271715,2.97654282,2.30942628,3.15532295
0.133147016,0.167032368,1.008937169,0.539097015,0.632648298,0.03672607,0.156434465,0.154508497,1,0.62048081,0.597173328,0,0.3343262,0.50864375,0.27002713,2.0059572,3.0518625,3.51035269
0.158696656,0.198199928,1.00929495,0.510992792,0.623351213,0.007155626,0.156434465,0.154508497,1,0.62048081,0.597173328,0,0.21425924,-0.94246644,0.5060074,1.28555544,-5.65479864,6.5780962
0.18155422,0.212954217,1.013954845,0.45715129,0.295085769,0.0931979,0.187381315,0.184062276,1,0.617087764,0.583811486,0,0.81482315,0.8290063,0.26902997,4.8889389,4.9740378,3.49738961
0.208484698,0.232915686,1.016651546,0.538609547,0.399229391,0.053934013,0.218143241,0.212889646,1,0.613085726,0.568145607,0,0.7332213,0.38362822,0.33256555,4.3993278,2.30176932,4.32335215
0.237787552,0.252308967,1.019156701,0.58605708,0.387865622,0.050103108,0.248689887,0.240876837,1,0.608478646,0.550237517,0,0.5063522,0.64158773,0.31283632,3.0381132,3.84952638,4.06687216
0.266419395,0.273879782,1.021015279,0.572636873,0.4314163,0.037171567,0.278991106,0.267913397,1,0.603271072,0.530157891,0,0.20608613,0.76267374,0.24865223,1.23651678,4.57604244,3.23247899
0.29100001,0.298456828,1.020797649,0.491612295,0.49154091,-0.004352615,0.309016994,0.293892626,1,0.597468142,0.507985974,0,0.3893607,0.8273182,0.27737305,2.3361642,4.9639092,3.60584965
0.313946287,0.326108009,1.019493759,0.458925537,0.553023619,-0.026077785,0.33873792,0.318711995,1,0.591075583,0.483809268,0,0.93026775,0.8179952,0.3775264,5.5816065,4.9079712,4.9078432
0.341214973,0.356063411,1.019636726,0.545373722,0.599108033,0.00285934,0.397147891,0.364484314,1,0.576547389,0.429830684,0,0.98279244,0.15867262,-0.120236985,5.89675464,0.95203572,-1.563080805
0.372524527,0.380580981,1.009277249,0.626191077,0.490351409,-0.207189554,0.425779292,0.385256621,1,0.568426091,0.400241835,0,0.9553751,-0.51557845,0.5875263,5.7322506,-3.0934707,7.6378419
0.406735766,0.392958376,1.006748831,0.684224772,0.247547898,-0.050568362,0.4539905,0.404508497,1,0.559743825,0.369073414,0,0.97783214,0.28862727,0.3835774,5.86699284,1.73176362,4.9865062
0.443401128,0.403671505,1.006089144,0.733307242,0.214262573,-0.013193732,0.481753674,0.422163963,1,0.55050916,0.336448428,0,0.98681283,0.83102775,0.3711371,5.92087698,4.9861665,4.8247823
0.481975192,0.418789597,1.006729636,0.771481279,0.302361841,0.012809843,0.509041416,0.43815334,1,0.540731209,0.302495635,0,-0.50046295,0.66857696,0.4215817,-3.0027777,4.01146176,5.4805621
0.505704568,0.43577147,1.009659345,0.474587519,0.339637474,0.058594186,0.535826795,0.452413526,1,0.530419621,0.267349029,0,0.9402288,0.9254528,0.09755105,5.6413728,5.5527168,1.26816365
0.532309052,0.457004351,1.006876219,0.532089687,0.424657609,-0.055662524,0.562083378,0.464888243,1,0.519584573,0.231147319,0,0.46760052,0.27237737,0.8258132,2.80560312,1.63426422,10.7355716
0.556016851,0.47458754,1.01642161,0.474155973,0.35166378,0.190907822,0.587785252,0.475528258,1,0.508236758,0.194033376,0,0.9419216,0.59085006,0.18375432,5.6515296,3.54510036,2.38880616
0.582244065,0.49240079,1.02124272,0.524544291,0.35626501,0.096422201,0.612907054,0.484291581,1,0.496387375,0.156153672,0,0.9031397,-0.42860448,0.3581483,5.4188382,-2.57162688,4.6559279
0.609994231,0.49918692,1.02612212,0.555003314,0.135722599,0.097587992,0.63742399,0.491143625,1,0.484048117,0.117657701,0,0.6890415,0.6957973,0.11960305,4.134249,4.1747838,1.55483965
0.636501934,0.508779735,1.025392478,0.530154074,0.191856287,-0.014592849,0.661311865,0.496057351,1,0.471231162,0.078697388,0,0.73536086,-0.42662278,0.5041137,4.41216516,-2.55973668,6.5534781
0.662258575,0.508477208,1.028962701,0.515132803,-0.006050539,0.071404459,0.684547106,0.499013364,1,0.457949159,0.039426493,0,0.50386465,0.7426816,0.09168203,3.0231879,4.4560896,1.19186639
0.684665546,0.512484968,1.026440916,0.448139422,0.080155217,-0.050435694,0.707106781,0.5,1,0.444215215,0,0,0.8159246,0.08092511,0.69353247,4.8955476,0.48555066,9.01592211
0.707451664,0.512928187,1.032944144,0.455722376,0.008864377,0.130064553,0.728968627,0.499013364,1,0.430042884,-0.039426493,0,0.8735609,0.5585847,0.063462004,5.2413654,3.3515082,0.825006052
0.7310161,0.515533943,1.032220467,0.471288703,0.052115117,-0.014473524,0.75011107,0.496057351,1,0.415446154,-0.078697388,0,0.68106234,-0.697378,0.32382575,4.08637404,-4.184268,4.20973475
0.752971475,0.506296632,1.031495557,0.439107516,-0.184746229,-0.014498197,0.770513243,0.491143625,1,0.400439427,-0.117657701,0,0.49656785,0.6171857,0.264656,2.9794071,3.7031142,3.440528
0.771387654,0.501361104,1.029380534,0.36832358,-0.098710562,-0.042300474,0.790155012,0.484291581,1,0.385037516,-0.156153672,0,0.75642884,-0.446515,0.37871483,4.53857304,-2.67909,4.92329279
0.789484022,0.488548749,1.028787894,0.361927345,-0.256247101,-0.01185279,0.809016994,0.475528258,1,0.369255619,-0.194033376,0,0.6321993,0.68253815,0.26904818,3.7931958,4.0952289,3.49762634
0.805821525,0.481418411,1.026909122,0.326750058,-0.142606753,-0.037575447,0.827080574,0.464888243,1,0.353109311,-0.231147319,0,0.8547722,-0.42956284,0.47977746,5.1286332,-2.57737704,6.23710698
0.822962489,0.467074434,1.028917658,0.342819288,-0.286879532,0.04017072,0.844327926,0.452413526,1,0.336614527,-0.267349029,0,0.7106551,0.5730448,0.1653227,4.2639306,3.4382688,2.1491951
0.839090211,0.457612266,1.026804328,0.322554433,-0.189243363,-0.042266606,0.860742027,0.43815334,1,0.319787545,-0.302495635,0,0.79699063,-0.6852079,0.4338449,4.78194378,-4.1112474,5.6399837
0.855174829,0.438684011,1.027531745,0.321692371,-0.378565096,0.014548343,0.87630668,0.422163963,1,0.302644972,-0.336448428,0,0.6120335,0.55785185,0.23345304,3.672201,3.3471111,3.03488952
0.869090312,0.425372875,1.025945541,0.278309656,-0.266222737,-0.031724067,0.891006524,0.404508497,1,0.285203724,-0.369073414,0,0.8179368,-0.7113008,0.37165797,4.9076208,-4.2678048,4.83155361
0.883297368,0.403130968,1.025661847,0.284141112,-0.44483814,-0.005673892,0.904827052,0.385256621,1,0.267481015,-0.400241835,0,0.6004436,0.4484523,0.27686265,3.6026616,2.6907138,3.59921445
0.895279934,0.386079885,1.024253293,0.239651335,-0.341021649,-0.028171077,0.917754626,0.364484314,1,0.249494334,-0.429830684,0,0.8175265,-0.6922889,0.3589021,4.905159,-4.1537334,4.6657273
0.907643127,0.361160523,1.023832664,0.247263844,-0.498387241,-0.008412577,0.929776486,0.342273553,1,0.231261433,-0.457723188,0,0.60628927,0.34693682,0.29695398,3.63773562,2.08162092,3.86040174
0.917939402,0.341044152,1.022794944,0.205925513,-0.402327422,-0.020754405,0.940880769,0.318711995,1,0.212800304,-0.483809268,0,0.8067681,-0.6990837,0.34098864,4.8406086,-4.1945022,4.43285232
0.928582277,0.313783152,1.02227828,0.212857494,-0.545219993,-0.010333279,0.951056516,0.293892626,1,0.194129167,-0.507985974,0,0.6094532,0.21360725,0.31847307,3.6567192,1.2816435,4.14014991
0.937293655,0.290581433,1.021677746,0.174227555,-0.464034391,-0.01201068,0.960293686,0.267913397,1,0.175266448,-0.530157891,0,0.7765355,-0.6670955,0.3233833,4.659213,-4.002573,4.2039829
0.946115355,0.261424308,1.02112615,0.176434014,-0.583142503,-0.011031921,0.968583161,0.240876837,1,0.156230763,-0.550237517,0,0.6029912,0.103842795,0.33313116,3.6179472,0.62305677,4.33070508
0.953076947,0.235809615,1.020850024,0.139231836,-0.512293862,-0.005522519,0.975916762,0.212889646,1,0.137040896,-0.568145607,0,0.72306395,-0.6623543,0.27782807,4.3383837,-3.9741258,3.61176491
0.95971132,0.205063823,1.019506745,0.132687466,-0.614915837,-0.026865581,0.982287251,0.184062276,1,0.117715787,-0.583811486,0,0.5909349,-0.04613531,0.37875155,3.5456094,-0.27681186,4.92377015
0.964580572,0.176890086,1.019645007,0.097385027,-0.563474733,0.002765244,0.987688341,0.154508497,1,0.098274506,-0.597173328,0,0.6921113,-0.57355744,0.2608516,4.1526678,-3.44134464,3.3910708
0.969013493,0.145376888,1.018262897,0.088658415,-0.630263968,-0.027642202,0.987688341,0.154508497,1,0.098274506,-0.597173328,0,-0.51051116,0.7812652,0.20794739,-3.06306696,4.6875912,2.70331607
0.959960811,0.125998521,1.014351999,-0.18105364,-0.387567326,-0.078217955,0.992114701,0.124344944,1,0.07873624,-0.608178399,0,0.988911,-0.034681093,0.4112117,5.933466,-0.208086558,5.3457521
0.955823162,0.108204679,1.013111461,-0.082752974,-0.355876848,-0.024810758,0.995561965,0.093690657,1,0.059120271,-0.616783268,0,0.99362147,-0.50402635,0.50589716,5.96172882,-3.0241581,6.57666308
0.955945562,0.086785853,1.016381564,0.002448004,-0.428376527,0.065402049,0.998026728,0.062666617,1,0.039445958,-0.622953975,0,0.9881552,-0.78727555,0.19164976,5.9289312,-4.7236533,2.49144688
0.959628627,0.0593654,1.016055057,0.07366129,-0.548409053,-0.006530132,0.99950656,0.03139526,1,0.019732716,-0.626666168,0,0.9157935,-0.5588233,0.452853,5.494761,-3.3529398,5.887089
0.965523521,0.029534198,1.018829874,0.117897895,-0.596624037,0.055496328,1,6.12E-17,1,0,-0.627905195,0,0.7438253,-0.47915617,0.25750935,4.4629518,-2.87493702,3.34762155
0.971383684,-0.001255831,1.019616179,0.117203248,-0.615800577,0.015726102,0.99950656,-0.03139526,1,-0.019732716,-0.626666168,0,0.5921494,-0.49964315,0.36265343,3.5528964,-2.9978589,4.71449459
0.975520524,-0.032852784,1.021184369,0.082736802,-0.631939058,0.03136381,0.998026728,-0.062666617,1,-0.039445958,-0.622953975,0,0.5537859,-0.458768,0.31942347,3.3227154,-2.752608,4.15250511
0.977744217,-0.064454027,1.022386565,0.044473859,-0.632024873,0.024043908,0.995561965,-0.093690657,1,-0.059120271,-0.616783268,0,0.5023145,-0.45181766,0.33652273,3.013887,-2.71090596,4.37479549
0.977765179,-0.095746307,1.02367164,0.000419242,-0.625845586,0.02570151,0.992114701,-0.124344944,1,-0.07873624,-0.608178399,0,0.5005237,-0.41550654,0.31634334,3.0031422,-2.49303924,4.11246342
0.975894183,-0.126146302,1.024541941,-0.037419918,-0.607999897,0.017406023,0.987688341,-0.154508497,1,-0.098274506,-0.597173328,0,0.4807647,-0.4607817,0.31995443,2.8845882,-2.7646902,4.15940759
0.972214127,-0.156052333,1.025138262,-0.073601109,-0.598120633,0.011926424,0.982287251,-0.184062276,1,-0.117715787,-0.583811486,0,0.4819037,-0.43841824,0.32564104,2.8914222,-2.63050944,4.23333352
0.967036361,-0.185070943,1.025631249,-0.103555321,-0.580372203,0.009859737,0.975916762,-0.212889646,1,-0.137040896,-0.568145607,0,0.4842693,-0.45121592,0.31983408,2.9056158,-2.70729552,4.15784304
0.960650106,-0.213256812,1.025895847,-0.127725104,-0.563717372,0.00529196,0.968583161,-0.240876837,1,-0.156230763,-0.550237517,0,0.46993825,-0.4483849,0.326087,2.8196295,-2.6903094,4.239131
0.953128647,-0.240492662,1.026111698,-0.150429188,-0.544717,0.004317013,0.960293686,-0.267913397,1,-0.175266448,-0.530157891,0,0.4601844,-0.44583002,0.3242019,2.7611064,-2.67498012,4.2146247
0.944592578,-0.266688937,1.026240067,-0.170721383,-0.523925492,0.002567382,0.951056516,-0.293892626,1,-0.194129167,-0.507985974,0,0.44490564,-0.44070974,0.32794973,2.66943384,-2.64425844,4.26334649
0.935091917,-0.291749404,1.026381442,-0.190013219,-0.501209357,0.0028275,0.940880769,-0.318711995,1,-0.212800304,-0.483809268,0,0.43058407,-0.4345359,0.32660937,2.58350442,-2.6072154,4.24592181
0.924686825,-0.315589327,1.026501222,-0.208101824,-0.476798457,0.002395607,0.929776486,-0.342273553,1,-0.231261433,-0.457723188,0,0.410755,-0.42817864,0.32702655,2.46453,-2.56907184,4.25134515
0.913375317,-0.338143837,1.026611581,-0.226230171,-0.451090188,0.002207168,0.917754626,-0.364484314,1,-0.249494334,-0.429830684,0,0.39138544,-0.41668737,0.32759827,2.34831264,-2.50012422,4.25877751
0.901167498,-0.35931159,1.026726577,-0.244156374,-0.423355067,0.002299929,0.904827052,-0.385256621,1,-0.267481015,-0.400241835,0,0.37170038,-0.40283838,0.32416612,2.23020228,-2.41703028,4.21415956
0.888075251,-0.378991201,1.026763765,-0.261844942,-0.393592216,0.000743757,0.891006524,-0.404508497,1,-0.285203724,-0.369073414,0,0.35125682,-0.39532492,0.32677612,2.10754092,-2.37194952,4.24808956
0.874107058,-0.397176566,1.026796049,-0.279363866,-0.363707303,0.000645673,0.87630668,-0.422163963,1,-0.302644972,-0.336448428,0,0.34000376,-0.36804262,0.3229108,2.04002256,-2.20825572,4.1978404
0.859376667,-0.41365867,1.026732824,-0.294607816,-0.329642081,-0.00126449,0.860742027,-0.43815334,1,-0.319787545,-0.302495635,0,0.32863924,-0.36355615,0.32512316,1.97183544,-2.1813369,4.22660108
0.843985269,-0.428520585,1.026641033,-0.307827957,-0.297238299,-0.001835828,0.844327926,-0.452413526,1,-0.336614527,-0.267349029,0,0.3145283,-0.3388973,0.32409438,1.8871698,-2.0333838,4.21322694
0.82799396,-0.441625649,1.026501402,-0.319826192,-0.262101283,-0.002792616,0.827080574,-0.464888243,1,-0.353109311,-0.231147319,0,0.30006796,-0.34432128,0.3315863,1.80040776,-2.06592768,4.3106219
0.811455368,-0.453198101,1.026498723,-0.330771827,-0.231449045,-5.36E-05,0.809016994,-0.475528258,1,-0.369255619,-0.194033376,0,0.23037298,-0.32306513,0.32430926,1.38223788,-1.93839078,4.21602038
0.793817523,-0.463149827,1.026440969,-0.352756913,-0.199034518,-0.001155075,0.790155012,-0.484291581,1,-0.385037516,-0.156153672,0,0.13823158,-0.22160693,0.32110536,0.82938948,-1.32964158,4.17436968
0.77437533,-0.470545691,1.026261326,-0.388843842,-0.147917265,-0.003592863,0.770513243,-0.491143625,1,-0.400439427,-0.117657701,0,0.01263508,-0.19302051,0.29771724,0.07581048,-1.15812306,3.87032412
0.75217909,-0.475402654,1.025428217,-0.443924815,-0.097139269,-0.016662177,0.75011107,-0.496057351,1,-0.415446154,-0.078697388,0,0.010304399,-0.1562677,0.28677097,0.061826394,-0.9376062,3.72802261
0.727783028,-0.477665348,1.023787931,-0.487921243,-0.045253886,-0.032805725,0.728968627,-0.499013364,1,-0.430042884,-0.039426493,0,0.031396333,-0.08577995,0.3350073,0.188377998,-0.5146797,4.3550949
0.701929514,-0.476939216,1.022610672,-0.517070265,0.014522644,-0.023545186,0.707106781,-0.5,1,-0.444215215,0,0,0.33412156,-0.4187118,0.3288133,2.00472936,-2.5122708,4.2745729
0.67832395,-0.47729948,1.021689836,-0.472111292,-0.007205269,-0.018416718,0.684547106,-0.499013364,1,-0.457949159,0.039426493,0,0.4566027,-0.12366263,0.40197185,2.7396162,-0.74197578,5.22563405
0.658138467,-0.475371092,1.022718054,-0.403709663,0.038567744,0.020564354,0.661311865,-0.496057351,1,-0.471231162,0.078697388,0,0.23072128,-0.1940145,0.3267735,1.38432768,-1.164087,4.2480555
0.638554428,-0.472277065,1.023622994,-0.391680765,0.061880555,0.018098801,0.63742399,-0.491143625,1,-0.484048117,0.117657701,0,-0.43129975,0.15165819,0.3242034,-2.5877985,0.90994914,4.2146442
0.612427393,-0.464455407,1.024355789,-0.522540708,0.156433143,0.014655909,0.612907054,-0.484291581,1,-0.496387375,0.156153672,0,-0.04548426,-0.064844504,0.23382819,-0.27290556,-0.389067024,3.03976647
0.585131454,-0.455028927,1.022806818,-0.545918773,0.188529616,-0.030979411,0.587785252,-0.475528258,1,-0.508236758,0.194033376,0,-0.06378907,0.039021548,0.35026968,-0.38273442,0.234129288,4.55350584
0.556847558,-0.443179246,1.022074237,-0.565677933,0.236993617,-0.014651637,0.562083378,-0.464888243,1,-0.519584573,0.231147319,0,0.14166,-0.21770754,0.33392224,0.84996,-1.30624524,4.34098912
0.53017079,-0.432151277,1.021655806,-0.533535363,0.22055937,-0.008368613,0.535826795,-0.452413526,1,-0.530419621,0.267349029,0,0.4125235,-0.09571043,0.378327,2.475141,-0.57426258,4.918251
0.508006463,-0.420577456,1.022554066,-0.443286538,0.231476434,0.017965201,0.509041416,-0.43815334,1,-0.540731209,0.302495635,0,-0.3092035,0.27630472,0.3277067,-1.855221,1.65782832,4.2601871
0.481993388,-0.404579883,1.023371765,-0.520261487,0.319951445,0.016353989,0.481753674,-0.422163963,1,-0.55050916,0.336448428,0,-0.46502826,0.32992935,0.24575123,-2.79016956,1.9795761,3.19476599
0.451209,-0.384358805,1.022183344,-0.615687774,0.404421561,-0.023768436,0.4539905,-0.404508497,1,-0.559743825,0.369073414,0,-0.1747872,-0.12988986,0.32085606,-1.0487232,-0.77933916,4.17112878
0.419756961,-0.365701069,1.02106869,-0.629040763,0.373154718,-0.022293083,0.425779292,-0.385256621,1,-0.568426091,0.400241835,0,0.19668555,0.20923917,0.3651524,1.1801133,1.25543502,4.7469812
0.392013991,-0.344823246,1.021069066,-0.554859418,0.417556475,7.52E-06,0.397147891,-0.364484314,1,-0.576547389,0.429830684,0,-0.07777092,-0.019509206,0.3444818,-0.46662552,-0.117055236,4.4782634
0.36464641,-0.324703132,1.021530054,-0.547351601,0.402402279,0.009219767,0.368124553,-0.342273553,1,-0.584099704,0.457723188,0,-0.029241262,0.26084712,0.3349166,-0.175447572,1.56508272,4.3539158
0.338331049,-0.302328408,1.022153674,-0.526307234,0.447494477,0.012472404,0.33873792,-0.318711995,1,-0.591075583,0.483809268,0,-0.6411912,0.49055383,0.29636198,-3.8471472,2.94332298,3.85270574
0.306450979,-0.275706451,1.022002206,-0.637601404,0.532439134,-0.003029364,0.309016994,-0.293892626,1,-0.597468142,0.507985974,0,-0.30970004,0.20664047,0.25223652,-1.85820024,1.23984282,3.27907476
0.273685788,-0.248762267,1.020153108,-0.655303821,0.53888369,-0.036981971,0.278991106,-0.267913397,1,-0.603271072,0.530157891,0,-0.23990896,0.27708364,0.34755018,-1.43945376,1.66250184,4.51815234
0.241173132,-0.220980027,1.019121227,-0.650253107,0.555644786,-0.020637606,0.248689887,-0.240876837,1,-0.608478646,0.550237517,0,-0.12286732,0.14745848,0.33840904,-0.73720392,0.88475088,4.39931752
0.210392093,-0.194103801,1.018576285,-0.615620792,0.537524539,-0.010898853,0.218143241,-0.212889646,1,-0.613085726,0.568145607,0,-0.014471631,0.13608654,0.3532599,-0.086829786,0.81651924,4.5923787
0.182492854,-0.168322954,1.018799328,-0.557984778,0.515616939,0.004460875,0.187381315,-0.184062276,1,-0.617087764,0.583811486,0,-0.5275667,0.68302035,0.3462496,-3.1654002,4.0981221,4.5012448
0.15167122,-0.137717287,1.019508271,-0.616432671,0.612113338,0.014178846,0.156434465,-0.154508497,1,-0.62048081,0.597173328,0,-0.52757555,0.40728158,0.22834831,-3.1654533,2.44368948,2.96852803
0.118596617,-0.106239402,1.017846233,-0.661492066,0.629557692,-0.033240761,0.125333234,-0.124344944,1,-0.623261517,0.608178399,0,-0.42613307,0.38145068,0.3367659,-2.55679842,2.28870408,4.3779567
0.084958485,-0.074537191,1.016736493,-0.672762635,0.63404422,-0.022194795,0.094108313,-0.093690657,1,-0.62542714,0.616783268,0,-0.23839334,0.2544892,0.34481338,-1.43036004,1.5269352,4.48257394
0.053135771,-0.044263087,1.016294192,-0.63645428,0.605482078,-0.008846027,0.06279052,-0.062666617,1,-0.626975542,0.622953975,0,-0.24996494,0.32902896,0.32280016,-1.49978964,1.97417376,4.19640208
0.022968963,-0.014619127,1.015903726,-0.603336164,0.592879201,-0.007809301,0.031410759,-0.03139526,1,-0.627905195,0.626666168,0,-0.56855124,0.57805336,0.31433696,-3.41130744,3.46832016,4.08638048
-0.009029483,0.016975633,1.015360792,-0.639968923,0.631895206,-0.0108587,1.22E-16,-1.22E-16,1,-0.628215182,0.627905195,0,-0.48523352,0.46582782,0.29365805,-2.91140112,2.79496692,3.81755465
-0.041438548,0.048770884,1.014204972,-0.648181301,0.635905027,-0.023116386,-0.031410759,0.03139526,1,-0.627905195,0.626666168,0,-0.45088246,0.4326944,0.3336954,-2.70529476,2.5961664,4.3380402
-0.073579919,0.080137681,1.013480463,-0.64282742,0.62733594,-0.014490176,-0.06279052,0.062666617,1,-0.626975542,0.622953975,0,-0.4272333,0.42300707,0.3236832,-2.5633998,2.53804242,4.2078816
-0.104995447,0.110799668,1.012892036,-0.628310563,0.613239726,-0.01176854,-0.094108313,0.093690657,1,-0.62542714,0.616783268,0,-0.49378413,0.46551627,0.3174805,-2.96270478,2.79309762,4.1272465
-0.136282296,0.141094992,1.012277508,-0.625736979,0.605906485,-0.012290568,-0.125333234,0.124344944,1,-0.623261517,0.608178399,0,-0.51587385,0.49054584,0.31961936,-3.0952431,2.94327504,4.15505168
-0.167465397,0.171123697,1.01169581,-0.623662005,0.600574094,-0.01163395,-0.156434465,0.154508497,1,-0.62048081,0.597173328,0,-0.51423305,0.46607363,0.32469186,-3.0853983,2.79644178,4.22099418
-0.19830859,0.200434364,1.01126593,-0.616863858,0.586213348,-0.008597612,-0.187381315,0.184062276,1,-0.617087764,0.583811486,0,-0.5248556,0.4697152,0.3233295,-3.1491336,2.8182912,4.2032835
-0.228747084,0.228954481,1.01093621,-0.608769884,0.570402335,-0.006594397,-0.218143241,0.212889646,1,-0.613085726,0.568145607,0,-0.5456809,0.47485128,0.32453534,-3.2740854,2.84910768,4.21895942
-0.258839821,0.256644596,1.010722519,-0.60185475,0.553802305,-0.00427383,-0.248689887,0.240876837,1,-0.608478646,0.550237517,0,-0.5581171,0.47404468,0.3232766,-3.3487026,2.84426808,4.2025958
-0.288548244,0.28341276,1.010579388,-0.594168463,0.535363287,-0.002862605,-0.278991106,0.267913397,1,-0.603271072,0.530157891,0,-0.5753424,0.47454044,0.32286316,-3.4520544,2.84724264,4.19722108
-0.317894555,0.309201898,1.010487565,-0.586926211,0.51578275,-0.001836475,-0.309016994,0.293892626,1,-0.597468142,0.507985974,0,-0.5909648,0.47053695,0.32211143,-3.5457888,2.8232217,4.18744859
-0.346882904,0.333921896,1.010422323,-0.579766985,0.494399966,-0.001304826,-0.33873792,0.318711995,1,-0.591075583,0.483809268,0,-0.6258414,0.46357986,0.3198018,-3.7550484,2.78147916,4.1574234
-0.375728942,0.357472051,1.010325734,-0.576920762,0.471003092,-0.001931793,-0.368124553,0.342273553,1,-0.584099704,0.457723188,0,-0.62709993,0.4492102,0.32081482,-3.76259958,2.6952612,4.17059266
-0.40425136,0.379694907,1.010227097,-0.570448363,0.444457117,-0.001972737,-0.397147891,0.364484314,1,-0.576547389,0.429830684,0,-0.63984936,0.44124144,0.321161,-3.83909616,2.64744864,4.175093
-0.432423465,0.400536207,1.010135618,-0.56344209,0.416826014,-0.001829567,-0.425779292,0.385256621,1,-0.568426091,0.400241835,0,-0.6482706,0.42758733,0.32142612,-3.8896236,2.56552398,4.17853956
-0.460178114,0.419898354,1.010057159,-0.555092976,0.387242941,-0.001569185,-0.4539905,0.404508497,1,-0.559743825,0.369073414,0,-0.661134,0.41519833,0.32103038,-3.966804,2.49118998,4.17339494
-0.487509686,0.437723244,1.009981028,-0.546631453,0.35649779,-0.001522628,-0.481753674,0.422163963,1,-0.55050916,0.336448428,0,-0.6705096,0.40027896,0.3213072,-4.0230576,2.40167376,4.1769936
-0.51437864,0.453945493,1.00991397,-0.537379071,0.324444981,-0.001341148,-0.509041416,0.43815334,1,-0.540731209,0.302495635,0,-0.6798625,0.38042915,0.31936455,-4.079175,2.2825749,4.15173915
-0.540754586,0.468467915,1.009809344,-0.527518923,0.290448448,-0.002092519,-0.535826795,0.452413526,1,-0.530419621,0.267349029,0,-0.6881343,0.3614231,0.3188771,-4.1288058,2.1685386,4.1454023
-0.566603633,0.48122983,1.009662082,-0.516980932,0.255238283,-0.002945251,-0.562083378,0.464888243,1,-0.519584573,0.231147319,0,-0.69712394,0.33940062,0.3181019,-4.18274364,2.03640372,4.1353247
-0.591908731,0.492160049,1.009461413,-0.506101969,0.218604382,-0.004013374,-0.587785252,0.475528258,1,-0.508236758,0.194033376,0,-0.7039263,0.32099512,0.318882,-4.2235578,1.92597072,4.145466
-0.616635678,0.501251145,1.009235239,-0.494538937,0.181821934,-0.004523484,-0.612907054,0.484291581,1,-0.496387375,0.156153672,0,-0.7130197,0.29537952,0.31768495,-4.2781182,1.77227712,4.12990435
-0.640784657,0.508432172,1.00896087,-0.482979581,0.143620535,-0.005487385,-0.63742399,0.491143625,1,-0.484048117,0.117657701,0,-0.7168423,0.27038676,0.32095972,-4.3010538,1.62232056,4.17247636
-0.664302826,0.513663924,1.008724772,-0.470363377,0.104635038,-0.004721961,-0.661311865,0.496057351,1,-0.471231162,0.078697388,0,-0.7237114,0.24087028,0.32004908,-4.3422684,1.44522168,4.16063804
-0.687183138,0.51687849,1.008501513,-0.45760624,0.064291319,-0.004465173,-0.684547106,0.499013364,1,-0.457949159,0.039426493,0,-0.7260055,0.22215386,0.32132435,-4.356033,1.33292316,4.17721655
-0.709374623,0.518150751,1.008320898,-0.443829712,0.02544523,-0.003612306,-0.707106781,0.5,1,-0.444215215,0,0,-0.7351767,0.19049548,0.31913865,-4.4110602,1.14297288,4.14880245
-0.73091393,0.51741815,1.008126372,-0.430786124,-0.014652038,-0.003890522,-0.728968627,0.499013364,1,-0.430042884,-0.039426493,0,-0.737187,0.15146308,0.32691982,-4.423122,0.90877848,4.24995766
-0.751759206,0.514562335,1.008104866,-0.416905527,-0.057116291,-0.000430118,-0.75011107,0.496057351,1,-0.415446154,-0.078697388,0,-0.7351208,0.1295082,0.31905058,-4.4107248,0.7770492,4.14765754
-0.771835742,0.509684395,1.008045127,-0.401530717,-0.0975588,-0.001194768,-0.770513243,0.491143625,1,-0.400439427,-0.117657701,0,-0.74047863,0.10805082,0.32464555,-4.44287178,0.64830492,4.22039215
-0.791166554,0.502890831,1.0080852,-0.386616245,-0.135871274,0.000801465,-0.790155012,0.484291581,1,-0.385037516,-0.156153672,0,-0.74502087,0.061548524,0.32176435,-4.47012522,0.369291144,4.18293655
-0.809767928,0.494014112,1.008141909,-0.372027482,-0.177534379,0.00113418,-0.809016994,0.475528258,1,-0.369255619,-0.194033376,0,-0.73655176,0.07050648,0.3195107,-4.41931056,0.42303888,4.1536391
