time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,pos_xo,pos_yo,pos_zo,vel_xo,vel_yo,vel_zo,roll,pitch,yaw,roll_vel,pitch_vel,yaw_vel,thrust_z,force_x,force_y,force_z,torque_x,torque_y,torque_z,pos_xd,pos_yd,pos_zd,vel_xd,vel_yd,vel_zd,roll_d,pitch_d,yaw_d,roll_vel_d,pitch_vel_d,yaw_vel_d,pos_xr,pos_yr,pos_zr,vel_xr,vel_yr,vel_zr
0.05000262260437012,-0.0039308699779212475,-0.04416465386748314,0.18220873177051544,-0.00615050200411441,-0.007683422397095324,0.0009779187193155346,-0.0039308699779212475,-0.04416465386748314,0.18220873177051544,-0.00615050200411441,-0.007683422397095324,0.0009779187189125238,0.0631500065465942,0.00634645121734323,-0.03166132764445351,-0.0015356034273281693,-0.0027812398038804527,0.005112519487738609,0.0,9.222430415221659e-14,-1.8051684661132022e-15,12.949199999998426,0.0,0.0,0.0,0.0,0.0,3.5231259325292057e-19,0.0,0.0,4.0301069370440027e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10000262260437012,-0.003941189963370562,-0.044174905866384506,0.18223823606967926,-0.006287638201712017,-0.009288516974878718,0.0008597766545477271,-0.003941189963370562,-0.044174905866384506,0.18223581711498918,-0.006287638201712017,-0.009288516974878718,0.0007151025319062438,0.06422731633168466,0.0062566141415194565,-0.03128627353830504,-0.0024593316484242678,0.0006473817629739629,-0.010500364936888218,0.0,-1.1893099723829197,-0.19472887017244964,17.223814348689462,0.0,0.0,0.0,0.0,0.0,2.41895469007654e-06,0.0,0.0,0.00014467412264148333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.418575286865234e-06,0.0,0.0,0.0001446590423583
0.15000262260437014,-0.003965009469538927,-0.044197868555784225,0.18228283524513245,-0.006207933445509124,-0.007461074194169262,0.0013513343652603376,-0.003965009469538927,-0.044197868555784225,0.18226366687647116,-0.006207933445509124,-0.007461074194169262,0.0007799241589152596,0.06614470066182276,0.00709076335639125,-0.03212031478953348,-0.05082261934876442,0.02838811092078685,-0.0674518570303917,0.0,-2.183374176850567,-0.4658019967532795,21.412068493360444,0.0,0.0,0.0,0.0,0.0,1.916836866128874e-05,0.0,0.0,0.000571410206345078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9166870117187512e-05,0.0,0.0,0.0005713806152343
0.20000262260437013,-0.0033791123423725367,-0.04365101829171181,0.18576039373874664,0.015498810067118866,0.015058379920394481,0.08094464800005731,-0.0033791123423725367,-0.04365101829171181,0.1856963124791461,0.015498810067118866,0.015058379920394481,0.07967522007581297,0.0634920413271125,0.013228180259807765,-0.026978753718090775,-0.09572151303291321,0.07422099262475969,0.12781180441379547,0.0,-0.08725448492443634,0.12671801348873607,12.395577373289706,0.0,0.0,0.0,0.0,0.0,6.408125960056678e-05,0.0,0.0,0.001269427924244337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.407793045043952e-05,0.0,0.0,0.0012693843841552
0.2500026226043701,-0.0007465581293217838,-0.041646625846624374,0.1910834014415741,0.0682315318764201,0.022292513527461328,0.048177541686800184,-0.0007465581293217838,-0.041646625846624374,0.1909329463795152,0.0682315318764201,0.022292513527461328,0.04594945740862882,0.05824077382042869,0.014227557331121687,-0.023017703518524613,0.020074721425771713,0.19455847144126892,0.1108875051140785,0.0,0.6906392934406519,0.2545483779227318,8.198602523046599,0.0,0.0,0.0,0.0,0.0,0.0001504550620589066,0.0,0.0,0.0022280842781713635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015044921875,0.0,0.0,0.00222802734375
0.3000026226043701,0.004321934189647436,-0.04030559957027435,0.19120395183563232,0.10152184849221187,0.02969139940048705,-0.09171425963415712,0.004321934189647436,-0.04030559957027435,0.19091289334172587,0.10152184849221187,0.02969139940048705,-0.09515113323321694,0.06432636296980254,0.03399252813170284,-0.01845127258391832,0.0009559433674439788,0.4556642472743988,0.09439692646265024,0.0,0.381236126493123,0.2424142332970209,8.891933817471594,0.0,0.0,0.0,0.0,0.0,0.0002910584939064483,0.0,0.0,0.0034368735990598243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002910494804382,0.0,0.0,0.003436803817749
0.3500026226043701,0.00873107835650444,-0.039108481258153915,0.18367575109004974,0.12183373083218037,0.03779580863133777,-0.20302853171348761,0.00873107835650444,-0.039108481258153915,0.18317761266726218,0.12183373083218037,0.03779580863133777,-0.20791395926043257,0.05382994346647774,0.03356642695136536,-0.022252246956029786,0.0925278440117836,-1.6805870532989502,0.0318187139928343,0.0,-0.2748025521541042,0.040466280311315606,11.404305161385142,0.0,0.0,0.0,0.0,0.0,0.0004981384227875547,0.0,0.0,0.00488542754694495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004981256103515,0.0,0.0,0.0048853454589843
0.4000026226043701,0.005379869602620602,-0.0401107482612133,0.18429350852966309,0.04433156658677032,-0.04168716564031276,0.06155261531231515,0.005379869602620602,-0.0401107482612133,0.1835100817970872,0.04433156658677032,-0.04168716564031276,0.05498910020135162,0.06826666472795218,-0.0003770360559451902,-0.013684556050503893,0.22277741134166718,0.1450270265340805,-0.03462589904665949,0.0,-1.0088174264495442,-0.17810283368027724,14.42231729701789,0.0,0.0,0.0,0.0,0.0,0.0007834267325758888,0.0,0.0,0.006563515110963532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007834095191955,0.0,0.0,0.0065634212493896
0.4500026226043701,0.005379869602620602,-0.0401107482612133,0.18429350852966309,0.04431190377929291,-0.006599597127927511,0.09177250911616221,0.005379869602620602,-0.0401107482612133,0.1831353613398336,0.04431190377929291,-0.006599597127927511,0.08331146650680829,0.06826666472795218,-0.0003770360559451902,-0.013684556050503893,0.0473787821829319,-0.009967327117919915,0.05950690805912018,0.0,-0.4149607430818685,0.20872558150174036,12.73176531575629,0.0,0.0,0.0,0.0,0.0,0.0011581471898294926,0.0,0.0,0.008461042609353923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001158125,0.0,0.0,0.0084609375
0.5000026226043701,0.005379869602620602,-0.0401107482612133,0.18429350852966309,0.05969941262420789,0.005301126951342104,0.07706562315253972,0.005379869602620602,-0.0401107482612133,0.18266048621941722,0.05969941262420789,0.005301126951342104,0.06649756946308368,0.06826666472795218,-0.0003770360559451902,-0.013684556050503893,-0.07714264839887619,0.008139883168041713,0.05833304300904274,0.0,-0.42971684715769476,0.05929661771750476,12.736309413068357,0.0,0.0,0.0,0.0,0.0,0.0016330223102458642,0.0,0.0,0.010568053689456042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016329945945739,0.0,0.0,0.0105679378509521
